KNN,lr,NB,hard-vote,soft-vote,DBSCAN
0.9470198675496688,0.7947019867549668,0.6390728476821192,0.8245033112582781,0.7847682119205298,999
0.9635761589403974,0.7417218543046358,0.652317880794702,0.8278145695364238,0.7781456953642384,999
0.9635761589403974,0.7615894039735099,0.7152317880794702,0.8642384105960265,0.8377483443708609,999
0.9668874172185431,0.7615894039735099,0.6622516556291391,0.8377483443708609,0.8013245033112583,999
0.956953642384106,0.8013245033112583,0.7152317880794702,0.8443708609271523,0.8410596026490066,999
0.9602649006622517,0.7980132450331126,0.6821192052980133,0.8741721854304636,0.8410596026490066,999
0.9437086092715232,0.7847682119205298,0.6920529801324503,0.8311258278145696,0.8211920529801324,999
0.9602649006622517,0.8278145695364238,0.6854304635761589,0.8675496688741722,0.847682119205298,999
0.9470198675496688,0.8278145695364238,0.7052980132450332,0.847682119205298,0.8278145695364238,999
0.956953642384106,0.7814569536423841,0.6788079470198676,0.8245033112582781,0.8278145695364238,999
0.9470198675496688,0.8311258278145696,0.7185430463576159,0.8841059602649006,0.8841059602649006,999
0.9403973509933775,0.7814569536423841,0.7218543046357616,0.8642384105960265,0.8410596026490066,999
0.956953642384106,0.8079470198675497,0.6821192052980133,0.8377483443708609,0.7880794701986755,999
0.9768211920529801,0.7980132450331126,0.7052980132450332,0.8377483443708609,0.8344370860927153,999
0.9635761589403974,0.7814569536423841,0.7119205298013245,0.8410596026490066,0.8145695364238411,999
0.9635761589403974,0.804635761589404,0.7086092715231788,0.8675496688741722,0.8211920529801324,999
0.9635761589403974,0.7814569536423841,0.6887417218543046,0.8344370860927153,0.8079470198675497,999
0.9768211920529801,0.7947019867549668,0.6854304635761589,0.8576158940397351,0.8311258278145696,999
0.9536423841059603,0.7980132450331126,0.7086092715231788,0.8609271523178808,0.8443708609271523,999
0.9668874172185431,0.8013245033112583,0.7019867549668874,0.8642384105960265,0.8344370860927153,999
0.9735099337748344,0.8013245033112583,0.6854304635761589,0.8377483443708609,0.7947019867549668,999
0.956953642384106,0.7549668874172185,0.6986754966887417,0.8377483443708609,0.7947019867549668,999
0.9536423841059603,0.7748344370860927,0.6986754966887417,0.8344370860927153,0.8178807947019867,999
0.9635761589403974,0.8245033112582781,0.7251655629139073,0.8874172185430463,0.8642384105960265,999
0.9370860927152318,0.7483443708609272,0.6490066225165563,0.8344370860927153,0.7781456953642384,999
0.956953642384106,0.7847682119205298,0.695364238410596,0.8377483443708609,0.8178807947019867,999
0.9801324503311258,0.7748344370860927,0.7251655629139073,0.8609271523178808,0.847682119205298,999
0.9503311258278145,0.8178807947019867,0.6788079470198676,0.8576158940397351,0.8344370860927153,999
0.9635761589403974,0.7980132450331126,0.7052980132450332,0.8543046357615894,0.8443708609271523,999
0.9602649006622517,0.8013245033112583,0.6854304635761589,0.8278145695364238,0.8079470198675497,999
0.9635761589403974,0.7649006622516556,0.6754966887417219,0.8245033112582781,0.8013245033112583,999
0.9635761589403974,0.8013245033112583,0.7251655629139073,0.8443708609271523,0.8311258278145696,999
0.9735099337748344,0.7880794701986755,0.7119205298013245,0.8807947019867549,0.8443708609271523,999
0.9503311258278145,0.7682119205298014,0.6788079470198676,0.8509933774834437,0.8211920529801324,999
0.9867549668874173,0.7880794701986755,0.7251655629139073,0.8940397350993378,0.8509933774834437,999
0.9536423841059603,0.8013245033112583,0.6887417218543046,0.8576158940397351,0.8245033112582781,999
0.9735099337748344,0.7814569536423841,0.7052980132450332,0.8576158940397351,0.8443708609271523,999
0.9503311258278145,0.7350993377483444,0.695364238410596,0.8278145695364238,0.8211920529801324,999
0.9536423841059603,0.7682119205298014,0.6357615894039735,0.8112582781456954,0.804635761589404,999
0.9602649006622517,0.7980132450331126,0.6754966887417219,0.8509933774834437,0.8079470198675497,999
