KNN,lr,NB,hard-vote,soft-vote,DBSCAN
0.9006622516556292,0.5496688741721855,0.5165562913907285,0.6754966887417219,0.6556291390728477,999
0.9172185430463576,0.5960264900662252,0.5165562913907285,0.6821192052980133,0.6887417218543046,999
0.8940397350993378,0.5033112582781457,0.5496688741721855,0.6622516556291391,0.6490066225165563,999
0.8973509933774835,0.609271523178808,0.5298013245033113,0.7317880794701986,0.6688741721854304,999
0.9039735099337748,0.5960264900662252,0.5099337748344371,0.7086092715231788,0.6788079470198676,999
0.9205298013245033,0.5662251655629139,0.5132450331125827,0.695364238410596,0.6324503311258278,999
0.8807947019867549,0.5860927152317881,0.5099337748344371,0.7052980132450332,0.6655629139072847,999
0.8841059602649006,0.5099337748344371,0.48013245033112584,0.6721854304635762,0.6291390728476821,999
0.8874172185430463,0.5132450331125827,0.44370860927152317,0.6291390728476821,0.5894039735099338,999
0.8874172185430463,0.5728476821192053,0.5033112582781457,0.6821192052980133,0.6589403973509934,999
0.9172185430463576,0.5860927152317881,0.5794701986754967,0.7152317880794702,0.6754966887417219,999
0.8774834437086093,0.5562913907284768,0.4966887417218543,0.6556291390728477,0.6258278145695364,999
0.8576158940397351,0.5794701986754967,0.543046357615894,0.6854304635761589,0.6390728476821192,999
0.9238410596026491,0.5529801324503312,0.5231788079470199,0.6688741721854304,0.6456953642384106,999
0.8940397350993378,0.6258278145695364,0.5231788079470199,0.7052980132450332,0.6854304635761589,999
0.890728476821192,0.5761589403973509,0.5231788079470199,0.6788079470198676,0.6556291390728477,999
0.890728476821192,0.6026490066225165,0.5562913907284768,0.7317880794701986,0.6986754966887417,999
0.9403973509933775,0.6059602649006622,0.5264900662251656,0.7384105960264901,0.6887417218543046,999
0.8973509933774835,0.5463576158940397,0.4867549668874172,0.6589403973509934,0.6291390728476821,999
0.9006622516556292,0.5629139072847682,0.5331125827814569,0.7019867549668874,0.6721854304635762,999
0.9039735099337748,0.5298013245033113,0.5562913907284768,0.6721854304635762,0.6655629139072847,999
0.8973509933774835,0.5794701986754967,0.5033112582781457,0.6854304635761589,0.6622516556291391,999
0.9072847682119205,0.5960264900662252,0.5331125827814569,0.7317880794701986,0.6589403973509934,999
0.8973509933774835,0.5695364238410596,0.5298013245033113,0.6821192052980133,0.6589403973509934,999
0.9039735099337748,0.5894039735099338,0.5264900662251656,0.7052980132450332,0.6490066225165563,999
0.9039735099337748,0.543046357615894,0.5099337748344371,0.6589403973509934,0.5927152317880795,999
0.9304635761589404,0.5794701986754967,0.5331125827814569,0.7119205298013245,0.6589403973509934,999
0.9370860927152318,0.5927152317880795,0.5198675496688742,0.7218543046357616,0.6821192052980133,999
0.9370860927152318,0.5463576158940397,0.5331125827814569,0.7119205298013245,0.652317880794702,999
0.8807947019867549,0.5099337748344371,0.5198675496688742,0.6788079470198676,0.6291390728476821,999
0.8741721854304636,0.5827814569536424,0.5198675496688742,0.7019867549668874,0.6556291390728477,999
0.9072847682119205,0.5728476821192053,0.5231788079470199,0.7086092715231788,0.6655629139072847,999
0.9271523178807947,0.6026490066225165,0.5529801324503312,0.7284768211920529,0.695364238410596,999
0.9238410596026491,0.6026490066225165,0.5331125827814569,0.7350993377483444,0.6721854304635762,999
0.890728476821192,0.5298013245033113,0.49337748344370863,0.6357615894039735,0.6125827814569537,999
0.9139072847682119,0.5397350993377483,0.4867549668874172,0.6423841059602649,0.6324503311258278,999
0.9039735099337748,0.5993377483443708,0.5,0.6788079470198676,0.6490066225165563,999
0.9006622516556292,0.5728476821192053,0.5298013245033113,0.6854304635761589,0.6556291390728477,999
0.9039735099337748,0.5794701986754967,0.5264900662251656,0.6688741721854304,0.6456953642384106,999
0.9006622516556292,0.5927152317880795,0.5066225165562914,0.7152317880794702,0.6788079470198676,999
0.8973509933774835,0.5695364238410596,0.5,0.6821192052980133,0.6158940397350994,999
0.9072847682119205,0.5894039735099338,0.5,0.6721854304635762,0.6324503311258278,999
0.8940397350993378,0.5596026490066225,0.5331125827814569,0.6920529801324503,0.6192052980132451,999
0.8509933774834437,0.5860927152317881,0.5496688741721855,0.6920529801324503,0.6920529801324503,999
0.9072847682119205,0.5331125827814569,0.5165562913907285,0.6589403973509934,0.6390728476821192,999
0.8973509933774835,0.5993377483443708,0.5264900662251656,0.6821192052980133,0.6622516556291391,999
0.9039735099337748,0.5894039735099338,0.5662251655629139,0.7251655629139073,0.7086092715231788,999
0.8940397350993378,0.5827814569536424,0.5397350993377483,0.7119205298013245,0.6821192052980133,999
0.9304635761589404,0.5827814569536424,0.5099337748344371,0.6721854304635762,0.6357615894039735,999
