KNN,lr,NB,DBSCAN
0.2647058823529412,0.3235294117647059,0.23529411764705882,0.006236839
0.35294117647058826,0.2647058823529412,0.38235294117647056,0.006236839
0.38235294117647056,0.29411764705882354,0.3235294117647059,0.006236839
0.20588235294117646,0.3235294117647059,0.4411764705882353,0.006236839
0.38235294117647056,0.38235294117647056,0.4117647058823529,0.006236839
0.17647058823529413,0.3235294117647059,0.4411764705882353,0.006236839
0.17647058823529413,0.2647058823529412,0.3235294117647059,0.006236839
0.35294117647058826,0.3235294117647059,0.35294117647058826,0.006236839
0.20588235294117646,0.3235294117647059,0.23529411764705882,0.006236839
0.38235294117647056,0.38235294117647056,0.4117647058823529,0.006236839
0.35294117647058826,0.2647058823529412,0.38235294117647056,0.006236839
0.47058823529411764,0.2647058823529412,0.3235294117647059,0.006236839
0.3235294117647059,0.2647058823529412,0.3235294117647059,0.006236839
0.5,0.38235294117647056,0.5588235294117647,0.006236839
0.38235294117647056,0.2647058823529412,0.4411764705882353,0.006236839
0.4117647058823529,0.2647058823529412,0.4117647058823529,0.006236839
0.23529411764705882,0.2647058823529412,0.35294117647058826,0.006236839
0.38235294117647056,0.4411764705882353,0.38235294117647056,0.006236839
0.4411764705882353,0.35294117647058826,0.38235294117647056,0.006236839
0.17647058823529413,0.20588235294117646,0.23529411764705882,0.006236839
0.35294117647058826,0.29411764705882354,0.3235294117647059,0.006236839
0.5294117647058824,0.4117647058823529,0.3235294117647059,0.006236839
0.4117647058823529,0.4411764705882353,0.5588235294117647,0.006236839
0.29411764705882354,0.08823529411764706,0.20588235294117646,0.006236839
0.29411764705882354,0.3235294117647059,0.3235294117647059,0.006236839
0.35294117647058826,0.17647058823529413,0.3235294117647059,0.006236839
0.4411764705882353,0.4411764705882353,0.4117647058823529,0.006236839
0.29411764705882354,0.23529411764705882,0.35294117647058826,0.006236839
0.4411764705882353,0.4411764705882353,0.35294117647058826,0.006236839
0.4411764705882353,0.35294117647058826,0.38235294117647056,0.006236839
0.23529411764705882,0.23529411764705882,0.20588235294117646,0.006236839
0.29411764705882354,0.20588235294117646,0.35294117647058826,0.006236839
0.29411764705882354,0.38235294117647056,0.4117647058823529,0.006236839
0.20588235294117646,0.35294117647058826,0.47058823529411764,0.006236839
0.4117647058823529,0.38235294117647056,0.47058823529411764,0.006236839
0.29411764705882354,0.29411764705882354,0.3235294117647059,0.006236839
0.4117647058823529,0.29411764705882354,0.29411764705882354,0.006236839
0.35294117647058826,0.35294117647058826,0.38235294117647056,0.006236839
0.35294117647058826,0.29411764705882354,0.4411764705882353,0.006236839
0.2647058823529412,0.29411764705882354,0.4117647058823529,0.006236839
0.4117647058823529,0.3235294117647059,0.4411764705882353,0.006236839
0.4411764705882353,0.2647058823529412,0.3235294117647059,0.006236839
0.29411764705882354,0.4117647058823529,0.38235294117647056,0.006236839
0.3235294117647059,0.23529411764705882,0.3235294117647059,0.006236839
0.38235294117647056,0.4411764705882353,0.4411764705882353,0.006236839
0.20588235294117646,0.4117647058823529,0.35294117647058826,0.006236839
0.4411764705882353,0.3235294117647059,0.4411764705882353,0.006236839
0.23529411764705882,0.17647058823529413,0.4117647058823529,0.006236839
