KNN,lr,NB
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
1.3352941176470587,1.3529411764705883,1.1470588235294117
